,Store Number,City,retailpriceperliter mean,Sale (Dollars) sum,Sale (Dollars) mean,Zip Code,County,grossprofit sum,grossprofit mean,Volume Sold (Liters) sum,Volume Sold (Liters) mean,First Date,Last Date
413,4010,GLENWOOD,12.2872581566,76934.82,115.344557721,51534,Mills,2507.72,3.75970014993,6514.35,9.76664167916,2015-01-06,2016-03-29
414,4011,ALBIA,16.9094158492,187276.45,117.194274093,52531,Monroe,7729.11,4.83673967459,13640.81,8.53617647059,2015-01-07,2016-03-30
416,4013,TIPTON,16.8330281269,93338.44,167.573500898,52772,Cedar,2771.5,4.97576301616,6452.5,11.5843806104,2015-01-08,2016-03-31
417,4014,DENISON,14.9305565823,233650.54,151.132302717,51442,Crawford,8027.66,5.19253557568,17546.25,11.349450194,2015-01-08,2016-03-31
418,4015,AMES,16.5513469985,253405.3,185.509004392,50010,Story,7166.56,5.24638360176,18668.05,13.6662152269,2015-01-06,2016-03-29
419,4016,CONRAD,15.3022648716,39456.04,65.3245695364,50621,Grundy,2998.03,4.96362582781,3366.4,5.57350993377,2015-01-05,2016-03-28
420,4018,GLADBROOK,13.1100661886,32221.19,62.2030694981,50635,Iowa,2239.47,4.3233011583,3220.0,6.21621621622,2015-01-06,2016-03-29
421,4019,MANCHESTER,14.8627462492,256708.68,167.455107632,52057,Delaware,8083.34,5.27288975864,19760.0,12.8897586432,2015-01-05,2016-03-28
422,4021,FAIRFIELD,13.9160662526,211799.64,137.442985075,52556,Jefferson,7489.82,4.86036340039,16194.9,10.5093445814,2015-01-05,2016-03-28
423,4023,BOONE,14.1921750397,239419.68,140.093434757,50036,Boone,8780.59,5.13785254535,17831.25,10.4337331773,2015-01-07,2016-03-30
424,4024,IOWA FALLS,16.1731277135,105148.68,170.695909091,50126,Hardin,3257.52,5.28818181818,7888.08,12.8053246753,2015-01-05,2016-03-28
426,4027,CENTERVILLE,13.5903013864,174967.32,138.423512658,52544,Appanoose,6308.08,4.99056962025,13463.25,10.6513053797,2015-01-07,2016-03-30
428,4034,POSTVILLE,14.7147453383,22807.88,73.8119093851,52162,Allamakee,1423.68,4.60737864078,2152.14,6.96485436893,2015-01-07,2016-03-30
429,4042,GLENWOOD,21.814254386,33238.4,162.933333333,51534,Mills,1763.24,8.64333333333,1894.18,9.28519607843,2015-01-06,2016-03-29
430,4046,CENTERVILLE,15.9468298606,52997.63,39.5209768829,52544,Appanoose,5634.39,4.20163310962,4478.09,3.33936614467,2015-01-07,2016-03-30
431,4051,MAQUOKETA,13.1698648488,174175.92,144.54433195,52060,Jackson,5538.16,4.59598340249,16088.5,13.3514522822,2015-01-05,2016-03-28
432,4057,DES MOINES,29.2901890595,586051.1,193.92822634,50316,Polk,20605.61,6.81853408339,24383.72,8.06873593647,2015-01-07,2016-03-30
434,4062,DES MOINES,22.724434024,338913.02,110.647411035,50314,Polk,14070.41,4.59366960496,17187.46,5.61131570356,2015-01-07,2016-03-30
435,4067,WELLMAN,18.6369703401,95204.91,51.2681260097,52356,Wapello,9987.22,5.37814754981,7001.49,3.77032310178,2015-01-05,2016-03-28
436,4068,WEST DES MOINES,20.1001209688,198233.38,74.918133031,50265,Polk,11146.47,4.21257369615,12862.97,4.86128873772,2015-01-08,2016-03-31
437,4069,OTTUMWA,15.4589048168,192565.04,324.183569024,52501,Wapello,3078.07,5.18193602694,13743.17,23.1366498316,2015-01-07,2016-03-30
438,4070,BELLE PLAINE,17.5034433067,200354.55,113.773168654,52208,Benton,9630.93,5.46901192504,13882.27,7.88317433277,2015-01-06,2016-03-29
440,4073,FOREST CITY,14.8765714428,436665.54,130.816518874,50436,Winnebago,17246.38,5.16668064709,35227.28,10.5534092271,2015-01-07,2016-03-30
441,4077,WATERLOO,20.191591877,155041.12,114.590628234,50703,Black Hawk,4928.64,3.64274944568,9286.17,6.8633924612,2015-01-08,2016-03-31
442,4081,STORY CITY,12.9272259683,63299.88,69.4839517014,50248,Story,3550.81,3.89770581778,6002.35,6.58874862788,2015-01-06,2016-03-29
443,4083,ANKENY,16.6183732212,251559.32,111.408024801,50021,Polk,11814.8,5.23241806909,19464.72,8.62033658105,2015-01-05,2016-03-29
444,4084,ANKENY,16.2051451202,167908.74,131.38399061,50023,Polk,6507.17,5.09168231612,13280.98,10.3920031299,2015-01-06,2016-03-29
446,4090,WINTHROP,15.0997354497,38680.19,134.306215278,50682,Buchanan,1538.17,5.34086805556,2995.0,10.3993055556,2015-01-05,2016-03-28
447,4091,CLEAR LAKE,15.5991091557,230189.14,111.202483092,50428,Cerro Gordo,10171.79,4.91390821256,21096.67,10.1916280193,2015-01-08,2016-03-31
448,4092,NORWALK,14.7178710131,229273.75,314.073630137,50211,Warren,3542.17,4.85228767123,17130.14,23.4659452055,2015-01-08,2016-03-31
449,4097,SCHLESWIG,16.4261988213,95896.21,52.5170920044,51461,Crawford,10520.33,5.76140744797,6612.85,3.62149507119,2015-01-07,2016-03-30
450,4098,WASHINGTON,13.9920755148,153942.06,147.595455417,52353,Washington,5294.61,5.07632790029,11670.0,11.1888782359,2015-01-05,2016-03-28
451,4102,AMES,13.7090589169,138253.42,69.7897122665,50010,Story,8616.42,4.34953054013,12530.5,6.325340737,2015-01-06,2016-03-29
452,4103,AMES,15.8579162488,244799.32,156.221646458,50010,Story,7856.37,5.01363752393,17512.35,11.1757179324,2015-01-06,2016-03-29
453,4104,MASON CITY,11.9180648404,228639.63,232.593723296,50401,Cerro Gordo,4556.78,4.63558494405,25231.9,25.6682604273,2015-01-08,2016-03-31
454,4105,NEVADA,15.0754276787,138025.32,68.093399112,50201,Story,9616.92,4.74441045881,12518.0,6.17562900839,2015-01-07,2016-03-30
455,4106,DUBUQUE,15.172784793,59804.94,37.2616448598,52002,Dubuque,5681.49,3.53986915888,5894.52,3.67259813084,2015-01-07,2016-03-29
456,4107,BOONE,16.3453292364,261312.31,115.369673289,50036,Boone,11627.57,5.13358498896,20529.78,9.0639205298,2015-01-07,2016-03-30
457,4110,PARKERSBURG,12.2532555879,105508.19,134.576772959,50665,Butler,3366.47,4.29396683673,9566.95,12.2027423469,2015-01-05,2016-03-28
459,4114,ATLANTIC,19.7584757748,150967.69,100.310757475,50022,Cass,8974.14,5.96288372093,10747.0,7.14086378738,2015-01-05,2016-03-28
460,4116,LAKE VIEW,16.3820241781,47089.53,120.433580563,51450,Sac,1965.33,5.02641943734,3690.81,9.43941176471,2015-01-07,2016-03-23
461,4118,LAKE VIEW,14.5630376735,131504.29,103.059788401,51450,Sac,6428.05,5.03765673981,10658.26,8.35286833856,2015-01-07,2016-03-30
465,4126,SOLON,15.2013011855,173891.21,146.743637131,52333,Johnson,5838.93,4.92736708861,12841.55,10.8367510549,2015-01-05,2016-03-28
466,4129,AMES,23.1697214661,651151.0,68.6723265134,50010,Story,57937.92,6.11030584265,32164.41,3.39215460873,2015-01-07,2016-03-30
468,4131,URBANDALE,14.9152588421,240693.94,249.682510373,50322,Polk,4507.79,4.67613070539,19132.0,19.846473029,2015-01-06,2016-03-28
469,4132,CAMANCHE,16.3295073904,91536.23,101.369025471,52730,Clinton,4137.87,4.58235880399,6898.33,7.63934662237,2015-01-08,2016-03-31
470,4133,WEBSTER CITY,14.4178464731,54771.23,89.4954738562,50595,Hamilton,2664.41,4.35361111111,4919.98,8.03918300654,2015-01-06,2016-03-22
471,4134,PLEASANTVILLE,17.3033434774,64470.12,52.8443606557,50225,Marion,5969.27,4.8928442623,4741.68,3.88662295082,2015-01-07,2016-03-30
472,4135,ALTOONA,16.5408360258,226136.84,302.72669344,50009,Polk,3732.77,4.99701472557,15258.09,20.4258232932,2015-01-07,2016-03-30
473,4136,GRIMES,14.4737752071,196195.09,205.655230608,50111,Polk,4729.86,4.9579245283,15860.05,16.6247903564,2015-01-06,2016-03-29
474,4137,WAUKEE,15.3054634263,196207.25,140.248213009,50263,Dallas,6709.99,4.79627591137,15086.35,10.7836669049,2015-01-06,2016-03-28
475,4138,INDIANOLA,13.0241427541,140751.12,117.684882943,50125,Warren,5344.44,4.46859531773,14173.15,11.8504598662,2015-01-05,2016-03-28
476,4140,DES MOINES,14.9429111622,201713.61,150.983241018,50313,Polk,5542.47,4.14855538922,19399.59,14.5206511976,2015-01-08,2016-03-31
477,4141,DES MOINES,13.6856378579,82718.77,124.952824773,50320,Polk,2688.97,4.06188821752,7873.4,11.8933534743,2015-01-05,2016-03-28
478,4143,LAWLER,15.4350629298,80253.24,218.673678474,52154,Chickasaw,1889.37,5.14814713896,5526.5,15.0585831063,2015-01-06,2016-03-29
479,4146,WAVERLY,14.3464156603,134596.2,74.8588431591,50677,Bremer,7965.86,4.43040044494,12526.23,6.96675750834,2015-01-06,2016-03-22
480,4147,CEDAR FALLS,14.4670157444,204820.19,150.82488218,50613,Black Hawk,6478.74,4.77079528719,17961.5,13.2264359352,2015-01-07,2016-03-30
481,4148,INDEPENDENCE,16.1730032372,174725.5,133.378244275,50644,Buchanan,6325.51,4.82863358779,14908.7,11.3806870229,2015-01-05,2016-03-28
483,4150,WATERLOO,14.5631604589,139213.38,153.150033003,50701,Black Hawk,4137.93,4.55217821782,13730.5,15.1050605061,2015-01-06,2016-03-29
484,4152,MISSOURI VALLEY,16.6890435864,197734.47,45.4457527005,51555,Harrison,20813.54,4.78362215583,15261.21,3.507517812,2015-01-05,2016-03-28
485,4153,EVANSDALE,14.0828863324,154041.85,148.117163462,50707,Black Hawk,4581.99,4.40575961538,13876.62,13.3429038462,2015-01-05,2016-03-28
486,4154,HIAWATHA,13.8104338698,90746.99,63.5038418474,52233,Linn,6508.25,4.5544086774,7942.85,5.55832750175,2015-01-05,2016-03-28
487,4155,MARION,13.9722271342,85407.06,118.785897079,52302,Linn,3277.23,4.55803894298,7512.8,10.4489568846,2015-01-05,2016-03-28
488,4156,OELWEIN,14.1127839821,305803.94,195.152482451,50662,Fayette,6795.4,4.33656668794,26580.65,16.9627632419,2015-01-07,2016-03-30
489,4157,NORTH LIBERTY,15.1663704003,160342.08,120.196461769,52317,Johnson,6172.49,4.62705397301,12382.88,9.28251874063,2015-01-07,2016-03-30
490,4158,CARROLL,13.476667868,162540.45,164.016599395,51401,Carroll,4538.22,4.57943491423,15461.99,15.6024117053,2015-01-08,2016-03-31
492,4160,IOWA CITY,13.7648645368,81484.56,94.4201158749,52240,Johnson,3857.34,4.46968713789,7106.65,8.23482039397,2015-01-07,2016-03-30
493,4161,IOWA CITY,15.1880022824,95526.36,117.933777778,52246,Johnson,3749.62,4.62916049383,7659.89,9.45665432099,2015-01-07,2016-03-30
494,4162,CEDAR RAPIDS,13.9950231287,201750.99,169.681236333,52404,Linn,5586.56,4.69853658537,17789.07,14.9613708999,2015-01-07,2016-03-30
495,4163,STORM LAKE,15.477703373,132483.78,167.2775,50588,Buena Vista,3877.56,4.89590909091,12298.55,15.5284722222,2015-01-07,2016-03-23
496,4164,BETTENDORF,18.8046627647,193000.46,86.8588928893,52722,Scott,10277.21,4.6252070207,13692.51,6.16224572457,2015-01-05,2016-03-28
497,4165,ANKENY,21.9464847848,121291.5,44.1220443798,50023,Polk,17370.29,6.3187668243,6845.78,2.49028010186,2015-01-06,2016-03-31
498,4166,JESUP,15.0464074135,69939.63,53.3483066362,50648,Buchanan,6329.18,4.82774980931,5702.37,4.34963386728,2015-01-05,2016-03-28
499,4167,DUBUQUE,20.4855840335,1850650.28,194.579989486,52001,Dubuque,51970.7,5.46427294711,110212.23,11.5878698349,2015-01-07,2016-03-29
502,4171,CASCADE,13.9103006421,143932.29,126.03528021,52033,Dubuque,5520.68,4.8342206655,11389.0,9.97285464098,2015-01-07,2016-03-29
503,4172,ALDEN,17.0840624167,85516.72,95.7634042553,50006,Hardin,5509.39,6.16952967525,6332.35,7.09109742441,2015-01-06,2016-03-29
505,4176,CEDAR RAPIDS,18.8791628288,118358.62,77.4598298429,52405,Linn,7117.88,4.65829842932,7831.48,5.12531413613,2015-01-06,2016-03-29
506,4177,LE GRAND,16.1228333589,65376.11,27.7723491929,50142,Marshall,9549.47,4.05669923534,5043.25,2.14241716228,2015-01-06,2016-03-29
507,4180,MARION,19.9642763347,152020.18,52.4569289165,52302,Linn,9876.5,3.40804002761,10736.23,3.70470324362,2015-01-05,2016-03-28
508,4182,DYERSVILLE,14.313414966,151571.01,144.353342857,52040,Dubuque,4799.73,4.57117142857,13467.5,12.8261904762,2015-01-07,2016-03-29
509,4183,DECORAH,16.5685862616,312466.05,132.851211735,52101,Winneshiek,12217.76,5.19462585034,22548.13,9.58678996599,2015-01-07,2016-03-30
510,4184,MUSCATINE,14.342159312,100695.23,101.201236181,52761,Muscatine,4548.55,4.57140703518,8108.5,8.14924623116,2015-01-05,2016-03-28
511,4185,GRINNELL,15.9622788014,155455.3,115.494279346,50112,Poweshiek,6721.38,4.99359583952,13156.18,9.77427934621,2015-01-08,2016-03-31
512,4186,DES MOINES,20.4438144235,63655.09,54.7806282272,50321,Polk,5331.98,4.58862306368,4325.57,3.72252151463,2015-01-07,2016-03-30
514,4189,MANCHESTER,13.9718903416,109235.32,147.019273217,52057,Delaware,3087.55,4.15551816958,9782.6,13.1663526245,2015-01-05,2016-03-28
515,4190,JEFFERSON,14.6854699298,132119.67,105.27463745,50129,Greene,5642.62,4.49611155378,11244.25,8.95956175299,2015-01-08,2016-03-31
516,4191,PELLA,16.1005705212,89032.47,196.539668874,50219,Marion,2315.04,5.11046357616,6852.01,15.1258498896,2015-01-07,2016-03-23
517,4192,BETTENDORF,14.2488152078,96003.74,127.325915119,52722,Scott,3468.62,4.60029177719,8091.1,10.7309018568,2015-01-07,2016-03-30
518,4193,HARTLEY,16.3972371723,68096.12,48.1925831564,51346,O'Brien,6297.47,4.45680820948,5304.56,3.75411181883,2015-01-06,2016-03-29
519,4194,NEWTON,11.843318527,129220.74,129.609568706,50208,Jasper,4056.21,4.06841524574,12724.0,12.7622868606,2015-01-08,2016-03-28
520,4195,TOLEDO,15.2601247345,123765.93,114.069981567,52342,Tama,4928.63,4.54251612903,11351.59,10.4622949309,2015-01-06,2016-03-29
521,4196,DAVENPORT,15.5082872053,160660.84,157.202387476,52806,Scott,4930.33,4.82419765166,14387.45,14.077739726,2015-01-08,2016-03-31
522,4197,SERGEANT BLUFF,15.3525134785,140757.17,89.0304680582,51054,Woodbury,8064.22,5.1007084124,11237.4,7.10777988615,2015-01-07,2016-03-30
523,4200,SIOUX CITY,14.9079017331,88904.85,104.717137809,51108,Woodbury,4002.85,4.71478209658,7856.0,9.25323910483,2015-01-07,2016-03-30
524,4201,SIOUX CITY,14.8235864185,99235.11,72.6464934114,51109,Woodbury,6304.28,4.61513909224,8031.5,5.87957540264,2015-01-07,2016-03-30
525,4202,SIOUX CITY,13.8716237567,164546.92,152.07663586,51106,Woodbury,5301.73,4.89993530499,14320.45,13.2351663586,2015-01-07,2016-03-30
527,4204,CLINTON,14.3917623641,135712.77,145.458488746,52733,Clinton,4340.16,4.65183279743,12085.5,12.9533762058,2015-01-08,2016-03-31
528,4205,MARSHALLTOWN,13.6095022136,116476.39,132.059399093,50158,Marshall,4239.57,4.80676870748,10742.75,12.1799886621,2015-01-06,2016-03-29
529,4209,GRIMES,15.1547994987,581214.24,175.805880218,50111,Polk,17894.66,5.41278281912,41944.5,12.6873865699,2015-01-06,2016-03-29
533,4223,EVANSDALE,17.0916493477,79677.65,62.986284585,50707,Black Hawk,5023.34,3.97101976285,6205.38,4.90543873518,2015-01-05,2016-03-21
534,4228,VINTON,12.3157574732,321376.09,194.419897157,52349,Benton,7350.02,4.44647307925,28298.4,17.1194192377,2015-01-06,2016-03-29
535,4229,HARLAN,13.2353131301,141528.35,230.502198697,51537,Shelby,2918.41,4.75311074919,13555.85,22.0779315961,2015-01-05,2016-03-28
536,4230,CLIVE,14.2881753244,83340.76,99.9289688249,50325,Polk,3794.83,4.5501558753,7010.38,8.40573141487,2015-01-05,2016-03-28
537,4231,LE MARS,15.2139141555,144028.95,140.653271484,51031,Plymouth,5072.82,4.95392578125,12966.5,12.6625976562,2015-01-06,2016-03-29
539,4233,CRESCO,13.2601130585,145839.06,128.719382171,52136,Howard,5408.71,4.77379523389,13525.75,11.9379964695,2015-01-06,2016-03-29
540,4234,SPENCER,12.9077449777,136458.39,213.216234375,51301,Clay,2976.42,4.65065625,11920.85,18.626328125,2015-01-06,2016-03-29
541,4235,WEBSTER CITY,14.1324437628,111449.81,170.935291411,50595,Hamilton,3202.84,4.91233128834,10757.25,16.4988496933,2015-01-06,2016-03-29
542,4236,EAGLE GROVE,15.6712720264,191785.11,105.608540749,50533,Wright,9459.69,5.20908039648,15806.0,8.70374449339,2015-01-06,2016-03-29
543,4239,SPIRIT LAKE,12.0463630713,189953.24,190.716104418,51360,Dickinson,4529.74,4.54793172691,19203.95,19.2810742972,2015-01-06,2016-03-29
544,4246,SHENANDOAH,14.3315340704,70728.12,107.326433991,51601,Page,3152.9,4.78437025797,5876.8,8.91775417299,2015-01-06,2016-03-29
546,4248,SHELDON,13.1342148885,143948.85,455.534335443,51201,O'Brien,1444.9,4.57246835443,12577.7,39.8028481013,2015-01-06,2016-03-29
547,4249,CLARINDA,13.1118635705,48077.25,91.4016159696,51632,Page,2379.05,4.52290874525,4346.62,8.26353612167,2015-01-06,2016-03-29
548,4250,ELDORA,12.904964894,63994.7,93.422919708,50627,Hardin,3118.34,4.55232116788,6067.75,8.85802919708,2015-01-05,2016-03-28
549,4251,AMES,23.9068521518,152241.16,103.284369064,50014,Story,9465.0,6.42130257802,8711.48,5.91009497965,2015-01-07,2016-03-22
550,4252,MONTICELLO,15.8384259741,159547.18,128.253360129,52310,Jones,5999.59,4.82282154341,14810.7,11.9057073955,2015-01-07,2016-03-29
551,4253,WINTERSET,14.5551991895,172226.97,146.576144681,50273,Madison,5771.88,4.91223829787,14533.87,12.3692510638,2015-01-06,2016-03-29
552,4254,EMMETSBURG,13.2714285714,122913.61,134.331814208,50536,Palo Alto,4205.37,4.59603278689,11119.35,12.152295082,2015-01-06,2016-03-22
553,4255,ORANGE CITY,17.477581724,440923.58,294.341508678,51041,Sioux,7361.51,4.91422563418,32251.91,21.5299799733,2015-01-06,2016-03-29
554,4256,SIOUX CENTER,16.271468302,164891.08,199.384619105,51250,Sioux,3684.82,4.45564691657,13253.15,16.0255743652,2015-01-06,2016-03-22
555,4258,BURLINGTON,14.754361102,184435.32,183.700517928,52601,Des Moines,4856.69,4.83734063745,14545.26,14.487310757,2015-01-05,2016-03-28
556,4260,OSCEOLA,16.6922071242,252173.77,283.023310887,50213,Clarke,5113.7,5.73928170595,18360.05,20.6061167228,2015-01-08,2016-03-31
557,4265,WATERLOO,21.3419338527,231368.42,95.5278364988,50702,Black Hawk,8993.08,3.71308009909,12860.95,5.31005367465,2015-01-08,2016-03-31
558,4266,SHENANDOAH,15.7711446598,89796.84,141.635394322,51601,Page,3202.83,5.05178233438,6232.2,9.82996845426,2015-01-06,2016-03-29
559,4267,ANITA,14.135220249,68037.16,62.1911882998,50020,Cass,5042.4,4.60914076782,5575.75,5.09666361974,2015-01-05,2016-03-28
560,4268,ALGONA,14.9974864811,127078.27,113.159634907,50511,Kossuth,5231.11,4.65815672306,12075.01,10.7524577026,2015-01-07,2016-03-30
561,4269,TIPTON,15.9468010753,223657.22,74.8518139224,52772,Cedar,12811.77,4.28774096386,19135.86,6.40423694779,2015-01-08,2016-03-31
563,4271,CENTERVILLE,14.5622315755,94003.42,162.917538995,52544,Appanoose,3021.31,5.23623916811,8388.25,14.537694974,2015-01-07,2016-03-30
564,4272,ESTHERVILLE,12.1733340447,95629.44,151.792761905,51334,Emmet,2966.23,4.7083015873,9665.2,15.3415873016,2015-01-06,2016-03-22
565,4273,DES MOINES,19.4053596749,149900.71,41.9889943978,50317,Polk,13685.11,3.83336414566,10194.44,2.85558543417,2015-01-07,2016-03-30
566,4274,RUTHVEN,14.3620393651,30180.36,80.48096,51358,Palo Alto,1896.11,5.05629333333,2770.5,7.388,2015-01-06,2016-03-22
567,4275,KNOXVILLE,15.2723876581,129844.13,253.601816406,50138,Marion,2466.76,4.817890625,10499.95,20.5077148438,2015-01-07,2016-03-23
569,4277,LE MARS,20.8186202288,350756.68,134.081299694,51031,Plymouth,15495.63,5.9234059633,22176.91,8.47741207951,2015-01-06,2016-03-29
571,4283,MARION,16.6639530873,57534.09,100.408534031,52302,Linn,2545.06,4.44164048866,4204.75,7.33813263525,2015-01-05,2016-03-28
572,4284,IOWA FALLS,12.8465082707,67129.67,141.325621053,50126,Hardin,2195.61,4.62233684211,6582.75,13.8584210526,2015-01-05,2016-03-21
573,4285,NEW HAMPTON,13.3410460113,124195.27,123.331946375,50659,Chickasaw,4410.1,4.37944389275,11700.25,11.618917577,2015-01-06,2016-03-29
575,4289,WAUKON,14.0371559268,79021.53,94.2977684964,52172,Allamakee,4440.44,5.29885441527,7375.75,8.80161097852,2015-01-07,2016-03-30
576,4291,CRESTON,15.9272681627,256863.29,78.9619704888,50801,Union,16756.25,5.1510144482,18885.5,5.80556409468,2015-01-06,2016-03-29
579,4296,KEOSAUQUA,17.12458366,117402.8,82.8530698659,52565,Van Buren,7398.75,5.22141848977,8366.42,5.90431898377,2015-01-05,2016-03-28
581,4298,DYSART,12.6473519536,37887.78,121.435192308,52224,Tama,1221.89,3.91631410256,3152.1,10.1028846154,2015-01-06,2016-03-22
582,4299,CENTRAL CITY,14.4519120774,76549.93,72.1488501414,52214,Linn,4345.04,4.09523091423,6600.74,6.22124410933,2015-01-06,2016-03-29
583,4300,OSKALOOSA,14.1273835545,143121.63,195.521352459,52577,Mahaska,3355.06,4.58341530055,10370.8,14.1677595628,2015-01-07,2016-03-30
584,4301,DES MOINES,24.3410198701,203146.08,135.160399202,50320,Polk,6930.46,4.61108449767,9455.07,6.29079840319,2015-01-08,2016-03-31
585,4303,MEDIAPOLIS,16.3234411562,92149.35,41.1748659517,52637,Des Moines,11015.29,4.92193476318,6415.16,2.86647006256,2015-01-05,2016-03-28
586,4306,HAMPTON,16.9050542508,65376.1,36.7281460674,50441,Franklin,9260.2,5.20235955056,5033.09,2.82757865169,2015-01-05,2016-03-28
589,4310,CHEROKEE,15.3095484853,83253.79,91.7902866593,51012,Cherokee,4584.54,5.05461962514,6821.75,7.52122381477,2015-01-06,2016-03-29
590,4311,FORT DODGE,13.5773126102,185348.54,171.619018519,50501,Webster,4882.09,4.5204537037,17780.5,16.4634259259,2015-01-06,2016-03-29
591,4312,COUNCIL BLUFFS,20.3565176119,1404338.79,199.90587758,51501,Pottawattamie,38970.76,5.54743914591,78868.19,11.2267886121,2015-01-05,2016-03-28
592,4313,ATLANTIC,12.9499047619,79937.52,141.482336283,50022,Cass,2556.37,4.52454867257,7218.0,12.7752212389,2015-01-05,2016-03-28
594,4317,GREENFIELD,14.5605847735,98713.26,85.9123237598,50849,Adair,5335.95,4.64399477807,8435.1,7.34125326371,2015-01-06,2016-03-29
595,4318,RED OAK,15.46698902,74796.77,92.2278298397,51566,Montgomery,4131.46,5.09427866831,6240.25,7.69451294698,2015-01-06,2016-03-29
596,4319,HUMBOLDT,13.7016541709,125456.71,177.952780142,50548,Humboldt,3310.42,4.69563120567,11945.75,16.9443262411,2015-01-06,2016-03-22
597,4320,PERRY,15.7220331902,204099.69,165.799910642,50220,Boone,6592.56,5.35545085297,17000.25,13.8101137287,2015-01-08,2016-03-31
598,4321,CHARLES CITY,14.1849313744,78385.22,106.069309878,50616,Floyd,3227.12,4.36687415426,7840.2,10.6092016238,2015-01-06,2016-03-29
600,4324,DAYTON,15.3820903881,62726.5,78.2125935162,50530,Webster,3891.12,4.85177057357,4478.23,5.58382793017,2015-01-07,2016-03-30
603,4334,DUBUQUE,13.6076964973,138611.37,145.447397692,52001,Dubuque,4002.14,4.19951731375,12699.17,13.3254669465,2015-01-07,2016-03-29
606,4337,LARCHWOOD,23.1547471211,69256.83,113.164754902,51241,Lyon,4581.87,7.48671568627,3761.2,6.14575163399,2015-01-06,2016-03-22
609,4344,GRIMES,19.8060889934,199952.04,31.2327460169,50111,Polk,33046.36,5.16188066229,12159.35,1.89930490472,2015-01-06,2016-03-29
610,4345,GRINNELL,18.2921215211,145567.96,33.8530139535,50112,Poweshiek,17139.29,3.98588139535,9372.33,2.17961162791,2015-01-08,2016-03-31
611,4346,SHELLSBURG,15.4466095269,94752.91,35.2503385417,52332,Benton,12571.56,4.67691964286,7404.14,2.75451636905,2015-01-06,2016-03-29
615,4355,STORY CITY,16.701932255,53075.02,85.0561217949,50248,Story,2276.49,3.64822115385,4041.59,6.47690705128,2015-01-06,2016-03-29
619,4359,WAUKEE,17.7094188639,41781.38,88.5198728814,50263,Dallas,1955.25,4.14247881356,2853.53,6.04561440678,2015-01-06,2016-03-28
621,4361,DES MOINES,18.7477594332,70041.89,70.7493838384,50313,Polk,3339.93,3.37366666667,4743.21,4.79112121212,2015-01-05,2016-03-28
627,4368,JOHNSTON,18.0073872915,49929.92,70.0279382889,50131,Polk,3064.38,4.29786816269,3540.0,4.9649368864,2015-01-08,2016-03-31
629,4370,NORWALK,16.8615425697,48319.13,78.8240293638,50211,Warren,2472.72,4.03380097879,3610.47,5.88983686786,2015-01-08,2016-03-24
630,4371,WEST DES MOINES,17.7113401694,48728.2,83.2960683761,50265,Polk,2417.91,4.13317948718,3311.39,5.6604957265,2015-01-05,2016-03-28
632,4373,WEST DES MOINES,17.6881899657,79313.3,85.7441081081,50266,Polk,4128.87,4.46364324324,5058.37,5.46850810811,2015-01-05,2016-03-28
633,4374,GRIMES,17.8000748258,51785.47,92.4740535714,50111,Polk,2342.39,4.18283928571,3673.67,6.560125,2015-01-06,2016-03-29
634,4375,GRIMES,17.3739030876,54477.15,68.8712389381,50111,Polk,3141.93,3.97209860936,4138.24,5.23165613148,2015-01-06,2016-03-22
635,4376,MASON CITY,16.5942510708,74557.69,80.1695591398,50401,Cerro Gordo,3510.35,3.77456989247,5946.15,6.39370967742,2015-01-08,2016-03-31
638,4379,WEST DES MOINES,17.0297841351,57831.11,86.0581994048,50266,Polk,2696.06,4.01199404762,3925.53,5.8415625,2015-01-08,2016-03-28
639,4380,WEST BRANCH,15.7838760153,29358.96,98.1905016722,52358,Cedar,1196.98,4.00327759197,2276.02,7.61210702341,2015-01-08,2016-03-24
640,4382,WEST DES MOINES,18.3504474065,66795.45,57.0413748933,50265,Polk,4659.96,3.979470538,4688.23,4.00361229718,2015-01-08,2016-03-31
641,4384,ADEL,17.3188632195,59387.69,73.4087639061,50003,Dallas,3253.77,4.02196538937,4755.31,5.87800988875,2015-01-06,2016-03-28
644,4387,SPIRIT LAKE,15.6080749043,39617.82,100.045,51360,Dickinson,1522.73,3.84527777778,3170.6,8.00656565657,2015-01-06,2016-03-29
646,4392,CLIVE,18.5524807082,60480.69,40.1065583554,50325,Polk,6036.53,4.00300397878,3915.96,2.59679045093,2015-01-06,2016-03-29
649,4396,REINBECK,11.8704668228,37236.06,122.085442623,50669,Grundy,1307.1,4.28557377049,3320.1,10.8855737705,2015-01-06,2016-03-29
651,4398,BELMOND,15.9578572464,54820.22,118.915878525,50421,Wright,1884.02,4.08681127983,4597.41,9.97268980477,2015-01-06,2016-03-29
653,4402,RIVERSIDE,16.6750580373,105894.86,99.9008113208,52327,Washington,4318.44,4.074,8488.13,8.00766981132,2015-01-05,2016-03-28
654,4404,ANKENY,16.6623422411,51121.19,89.3727097902,50021,Polk,2251.1,3.93548951049,3564.39,6.23145104895,2015-01-07,2016-03-31
655,4405,ANKENY,17.5744575164,58561.08,45.5373872473,50021,Polk,4986.73,3.87770606532,4209.07,3.27299377916,2015-01-06,2016-03-29
657,4408,BOONE,16.8228065835,30471.55,99.9067213115,50036,Boone,1081.33,3.5453442623,2310.12,7.57416393443,2015-01-07,2016-03-23
