,Store Number,City,retailpriceperliter mean,Sale (Dollars) sum,Sale (Dollars) mean,Zip Code,County,grossprofit sum,grossprofit mean,Volume Sold (Liters) sum,Volume Sold (Liters) mean,First Date,Last Date
1124,4942,DES MOINES,17.2172116438,29071.04,125.848658009,50309,Polk,1084.51,4.69484848485,1865.23,8.07458874459,2015-01-15,2016-03-31
1133,4953,LOST NATION,16.614668008,19087.02,89.6104225352,52254,Clinton,864.54,4.05887323944,1559.48,7.32150234742,2015-01-26,2016-03-21
1135,4956,CEDAR RAPIDS,20.0880707724,61834.06,86.239972106,52405,Linn,3425.26,4.77721059972,3876.87,5.40707112971,2015-01-20,2016-03-22
1139,4960,AMES,17.703993994,57400.8,172.374774775,50010,Story,1743.96,5.23711711712,5599.0,16.8138138138,2015-01-14,2016-03-30
1149,4974,DES MOINES,21.0123330504,53577.82,90.964040747,50317,Polk,2726.38,4.62882852292,3251.53,5.52042444822,2015-01-15,2016-03-31
1164,4991,ELKADER,16.6078214922,27516.25,147.145721925,52043,Clayton,794.01,4.24604278075,1930.67,10.3244385027,2015-01-12,2016-03-28
1167,4995,HARLAN,13.4586794525,55344.05,82.2348439822,51537,Shelby,2543.85,3.77986627043,5039.59,7.48824665676,2015-01-12,2016-03-28
1171,4999,CLARKSVILLE,16.4014405412,22343.13,75.2293939394,50619,Butler,1127.69,3.79693602694,1878.02,6.3232996633,2015-01-13,2016-03-22
1180,5009,CORALVILLE,31.4532628446,43006.78,113.175736842,52241,Johnson,2854.7,7.51236842105,1612.35,4.24302631579,2015-01-13,2016-03-30
1184,5013,BETTENDORF,15.9452348897,91012.7,89.3157016683,52722,Scott,4281.8,4.20196270854,7179.64,7.0457703631,2015-01-16,2016-03-28
1185,5014,IOWA CITY,31.8470078308,67445.08,115.290735043,52240,Johnson,4453.38,7.61261538462,2586.6,4.42153846154,2015-01-14,2016-03-30
1189,5020,STANWOOD,14.8184511278,20712.84,218.029894737,52337,Cedar,369.16,3.88589473684,1405.8,14.7978947368,2015-01-26,2016-03-28
1190,5021,OKOBOJI,18.4188612543,29285.13,90.1080923077,51355,Dickinson,1401.37,4.31190769231,2071.88,6.37501538462,2015-03-10,2016-03-29
1192,5023,CEDAR RAPIDS,15.1647777778,16405.32,136.711,52404,Linn,181.92,1.516,1241.4,10.345,2015-01-13,2016-03-22
1194,5025,CEDAR RAPIDS,15.355462963,22501.2,125.006666667,52403,Linn,303.79,1.68772222222,1742.7,9.68166666667,2015-01-13,2016-03-30
1200,5031,RAYMOND,18.8081674551,47387.18,46.3671037182,50667,Black Hawk,4960.62,4.85383561644,3347.44,3.2753816047,2015-01-26,2016-03-28
1204,5035,COUNCIL BLUFFS,18.5611904762,10193.71,104.01744898,51503,Pottawattamie,371.22,3.78795918367,600.1,6.12346938776,2015-02-24,2016-03-29
1208,5039,SOLON,15.1157012987,29298.18,133.173545455,52333,Johnson,814.33,3.7015,2352.15,10.6915909091,2015-01-16,2016-03-28
1210,5041,MONTEZUMA,15.6014477503,20316.47,91.5156306306,50171,Poweshiek,868.38,3.91162162162,1634.05,7.36058558559,2015-01-15,2016-03-28
1215,5046,KEOKUK,18.9631280788,20650.55,142.417586207,52632,Lee,528.17,3.64255172414,1225.5,8.45172413793,2015-01-26,2016-03-21
1217,5048,ROLFE,16.1938530115,21806.94,99.5750684932,50581,Pocahontas,1175.54,5.36776255708,1539.62,7.0302283105,2015-01-13,2016-03-22
1223,5055,LATIMER,14.0235034014,15846.88,161.702857143,50452,Franklin,523.99,5.34683673469,1462.25,14.9209183673,2015-01-26,2016-03-28
1226,5058,Urbandale,16.8421599201,24835.16,102.624628099,50323,Polk,1022.74,4.22619834711,1684.68,6.96148760331,2015-01-15,2016-03-22
1228,5060,IOWA CITY,18.1643406984,62234.82,89.1616332378,52240,Johnson,2765.21,3.96161891117,4129.07,5.9155730659,2015-01-14,2016-03-30
1234,5066,DUBUQUE,18.4351904762,49000.56,222.729818182,52003,Dubuque,1358.23,6.17377272727,2851.5,12.9613636364,2015-02-17,2016-03-22
1237,5069,LAKE MILLS,15.3626838624,30964.23,114.682333333,50450,Winnebago,941.8,3.48814814815,2664.18,9.86733333333,2015-02-19,2016-03-24
1238,5070,WILTON,14.1442411381,62754.84,26.8872493573,52778,Muscatine,9156.8,3.92322193659,5584.43,2.39264353042,2015-01-12,2016-03-28
1240,5072,MOUNT PLEASANT,15.0593512767,24581.5,118.751207729,52641,Henry,851.5,4.11352657005,2000.0,9.66183574879,2015-01-12,2016-03-28
1242,5074,CEDAR RAPIDS,31.3601467503,24719.1,91.5522222222,52402,Linn,1993.27,7.38248148148,874.11,3.23744444444,2015-03-02,2016-03-21
1245,5077,COUNCIL BLUFFS,15.1869594558,294088.01,168.050291429,51501,Pottawattamie,9094.62,5.19692571429,20750.25,11.8572857143,2015-01-16,2016-03-28
1247,5079,DENISON,16.8261796066,20164.24,87.6706086957,51442,Crawford,814.33,3.54056521739,1435.93,6.24317391304,2015-02-19,2016-03-31
1249,5081,ATLANTIC,14.9992337032,37019.43,119.803980583,50022,Cass,1040.13,3.36611650485,2891.83,9.35867313916,2015-02-16,2016-03-21
1254,5086,SIOUX CITY,18.1035243764,51653.25,122.983928571,51106,Woodbury,1536.29,3.65783333333,3544.04,8.43819047619,2015-01-21,2016-03-30
1255,5087,LOGAN,19.0199867558,5328.73,45.1587288136,51546,Harrison,419.21,3.55262711864,346.54,2.93677966102,2015-08-31,2016-03-21
1256,5088,HOSPERS,17.9376048203,26859.2,100.97443609,51238,Sioux,969.49,3.64469924812,1826.96,6.86827067669,2015-01-20,2016-03-22
1257,5089,MISSOURI VALLEY,19.6164551946,34522.88,33.6480311891,51555,Harrison,3449.82,3.36239766082,2204.51,2.14864522417,2015-01-12,2016-03-28
1258,5090,MUSCATINE,19.3401182987,31888.65,92.9698250729,52761,Muscatine,1342.13,3.9129154519,1841.28,5.36816326531,2015-01-16,2016-03-21
1259,5091,MUSCATINE,17.5298434887,30876.44,57.9295309568,52761,Muscatine,1850.03,3.47097560976,2081.4,3.90506566604,2015-01-16,2016-03-28
1260,5092,WEST DES MOINES,18.4612476308,51100.71,71.9728309859,50265,Polk,2932.57,4.13038028169,3133.2,4.41295774648,2015-01-20,2016-03-28
1263,5095,CARTER LAKE,17.9945586897,17153.19,109.255987261,51510,Pottawattamie,680.26,4.33286624204,1063.0,6.77070063694,2015-04-20,2016-03-21
1264,5096,NORTH LIBERTY,18.4948343869,71490.84,126.532460177,52317,Johnson,3334.06,5.90099115044,4345.87,7.69180530973,2015-02-11,2016-03-30
1265,5097,CEDAR RAPIDS,14.1685735931,123882.25,187.700378788,52402,Linn,3047.54,4.61748484848,10595.5,16.0537878788,2015-02-03,2016-03-29
1266,5098,DES MOINES,19.8376129558,100442.05,97.2333494676,50311,Polk,3305.76,3.20015488867,6033.16,5.84042594385,2015-02-05,2016-03-31
1267,5099,ANKENY,16.749511771,20721.55,77.6088014981,50023,Polk,1065.0,3.98876404494,1476.81,5.53112359551,2015-02-19,2016-03-29
1268,5100,DAVENPORT,20.1377011639,109536.24,128.714735605,52802,Scott,2635.74,3.09722679201,6497.86,7.63555816686,2015-02-09,2016-03-28
1269,5101,WATERLOO,18.8831483958,88825.14,93.8954968288,50701,Black Hawk,3888.08,4.11002114165,5640.48,5.96245243129,2015-02-12,2016-03-31
1270,5102,MOUNT VERNON,19.8126888849,1951393.22,290.472345936,52314,Linn,40869.7,6.08361119381,137747.26,20.5042066091,2015-02-05,2016-03-31
1271,5103,MUSCATINE,19.5802886122,12924.97,42.5163486842,52761,Muscatine,1381.28,4.54368421053,719.79,2.36773026316,2015-03-30,2016-03-28
1272,5104,ARNOLD'S PARK,20.418834149,100995.41,41.4765544148,51331,Dickinson,14651.51,6.01704722793,5935.67,2.43764681725,2015-03-03,2016-03-22
1273,5105,NORTH LIBERTY,21.460863333,482906.49,128.12589281,52317,Johnson,23148.21,6.1417378615,30652.04,8.13267179623,2015-03-04,2016-03-30
1274,5106,DEWITT,14.0343492138,241120.84,171.616256228,52742,Clinton,6199.64,4.41255516014,21592.57,15.3683772242,2015-03-05,2016-03-31
1275,5107,WINDSOR HEIGHTS,17.8540208432,35566.74,55.66,50311,Polk,2555.66,3.99946791862,2471.39,3.86758998435,2015-04-28,2016-03-29
1276,5108,BETTENDORF,18.3421286221,60238.69,67.6839213483,52722,Scott,3734.77,4.19637078652,4859.28,5.45986516854,2015-03-02,2016-03-28
1278,5110,LENOX,16.2831884869,37341.62,48.7488511749,50851,Taylor,3526.59,4.60390339426,2886.25,3.76795039164,2015-04-14,2016-03-22
1279,5111,IOWA CITY,17.3674686696,22453.49,120.072139037,52240,Johnson,590.07,3.15545454545,1490.74,7.97187165775,2015-04-15,2016-03-30
1280,5112,Inwood,18.535351395,38465.05,158.946487603,51240,Lyon,1375.99,5.68590909091,2330.38,9.62966942149,2015-03-03,2016-03-22
1281,5113,WATERLOO,21.9201340235,108094.57,95.6589115044,50703,Black Hawk,3929.52,3.47745132743,6414.27,5.67634513274,2015-03-05,2016-03-31
1282,5114,MISSOURI VALLEY,17.3498521999,9555.45,72.9423664122,51555,Harrison,480.3,3.66641221374,634.54,4.84381679389,2015-03-23,2016-03-21
1283,5115,MANLY,15.2104519141,24917.04,97.7138823529,50456,Worth,1002.63,3.93188235294,1749.85,6.86215686275,2015-03-12,2016-03-31
1284,5116,NEWTON,19.5585018,128662.55,72.9793250142,50702,Webster,7948.55,4.50853658537,8314.83,4.71629608622,2015-03-12,2016-03-28
1285,5117,MARSHALLTOWN,20.0728690948,73408.37,236.03977492,50158,Marshall,1244.35,4.00112540193,4305.52,13.8441157556,2015-04-14,2016-03-29
1286,5118,PEOSTA,22.1825737522,9282.93,62.7225,52068,Dubuque,569.55,3.84831081081,473.27,3.19777027027,2015-04-21,2016-03-29
1288,5121,CHARLES CITY,17.2333439712,157221.53,149.877530982,50616,Floyd,4849.01,4.62250714967,11932.52,11.3751382269,2015-04-07,2016-03-29
1289,5123,CLIVE,15.6004106345,187448.46,131.820295359,50325,Dallas,7102.28,4.99457102672,13858.54,9.74580872011,2015-03-30,2016-03-29
1290,5124,JOHNSTON,16.5709067632,287675.19,123.891124031,50131,Polk,12026.74,5.17947459087,20597.98,8.87079242033,2015-04-02,2016-03-28
1291,5125,DES MOINES,13.0513451957,331730.55,118.053576512,50316,Polk,11426.6,4.06640569395,29612.7,10.5383274021,2015-04-02,2016-03-31
1292,5126,DES MOINES,15.4645777071,376428.38,105.560398205,50310,Polk,16568.81,4.64632922042,30462.76,8.54255748738,2015-04-02,2016-03-28
1293,5127,DES MOINES,16.9626433323,437063.82,133.007857578,50312,Polk,17073.23,5.19574863055,32144.35,9.78221241631,2015-04-02,2016-03-31
1294,5128,DES MOINES,14.1481329683,191781.25,95.0824243927,50310,Polk,8718.4,4.32245909767,16896.28,8.37693604363,2015-03-31,2016-03-30
1295,5129,DES MOINES,13.6056992473,198652.23,123.616820162,50321,Polk,7571.54,4.71159925327,17119.3,10.6529558183,2015-04-02,2016-03-31
1296,5131,DES MOINES,23.5453927311,161860.32,86.233521577,50316,Polk,8037.0,4.28183271177,7683.26,4.09337240277,2015-04-08,2016-03-30
1297,5132,DES MOINES,19.8096832016,71942.78,39.7913606195,50315,Polk,7108.41,3.93164269912,4771.79,2.63926438053,2015-04-16,2016-03-30
1298,5133,ORANGE CITY,17.1755345696,70897.73,85.2136177885,51041,Sioux,4343.88,5.22100961538,5364.0,6.44711538462,2015-04-14,2016-03-22
1299,5134,CHARLES CITY,23.2048921113,49316.97,97.4643675889,50616,Floyd,2748.57,5.43195652174,2708.96,5.35367588933,2015-04-14,2016-03-22
1300,5135,HUXLEY,16.2297283477,59588.11,99.9800503356,50124,Story,3190.8,5.35369127517,4397.0,7.37751677852,2015-06-30,2016-03-30
1302,5137,DES MOINES,19.292904082,20749.93,47.0519954649,50313,Polk,1669.25,3.78514739229,1415.15,3.2089569161,2015-04-22,2016-03-30
1303,5138,KELLOGG,18.3915029092,22000.58,41.3544736842,50135,Jasper,2488.81,4.67821428571,1660.06,3.12041353383,2015-06-04,2016-03-28
1305,5140,CHEROKEE,16.7618953469,151318.48,117.301147287,51012,Cherokee,6575.47,5.09726356589,11118.67,8.61912403101,2015-04-28,2016-03-29
1307,5142,CEDAR RAPIDS,21.1427202065,75379.13,27.6215207036,52303,Linn,9401.15,3.44490655918,4643.09,1.7013887871,2015-05-05,2016-03-28
1308,5144,ANKENY,20.2329823766,1345712.09,813.119087613,50021,Polk,11126.39,6.72289425982,89281.35,53.9464350453,2015-05-14,2016-03-31
1309,5145,DES MOINES,19.1901931193,172238.4,112.280573664,50315,Polk,6213.68,4.05063885267,10143.53,6.61247066493,2015-05-27,2016-03-30
1310,5146,WEST DES MOINES,16.2491317009,180883.95,227.813539043,50265,Polk,4038.31,5.08603274559,13543.03,17.0567128463,2015-06-18,2016-03-31
1311,5147,VICTOR,15.7105199063,19504.48,63.9491147541,52347,Poweshiek,1354.43,4.44075409836,1512.75,4.95983606557,2015-05-20,2016-03-23
1312,5148,HOLY CROSS,14.0452457757,51078.3,164.768709677,52053,Dubuque,1493.44,4.8175483871,3848.5,12.414516129,2015-06-01,2016-03-28
1313,5149,BURLINGTON,20.8987623704,29479.83,62.5898726115,52601,Des Moines,1801.71,3.8252866242,1960.27,4.16193205945,2015-06-08,2016-03-28
1315,5151,IDA GROVE,18.9464093177,139887.0,159.324601367,51445,Ida,4571.1,5.2062642369,10015.3,11.4069476082,2015-05-27,2016-03-30
1317,5153,INWOOD,18.8201384354,21899.74,62.5706857143,51240,Lyon,1867.66,5.33617142857,1510.57,4.31591428571,2015-06-16,2016-03-29
1318,5154,LAKE PARK,13.449202194,28105.5,147.14921466,51347,Dickinson,826.67,4.32811518325,2373.0,12.4240837696,2015-06-02,2016-03-29
1319,5155,WATERLOO,20.1687327259,49904.73,66.2745418327,50701,Black Hawk,2806.47,3.72705179283,3213.81,4.26800796813,2015-06-04,2016-03-31
1321,5157,MANSON,15.1403797939,33547.37,120.673992806,50563,Calhoun,1285.2,4.62302158273,2668.99,9.60068345324,2015-06-17,2016-03-30
1323,5160,OTTUMWA,16.2618390805,9342.14,107.38091954,52501,Wapello,327.18,3.76068965517,703.45,8.08563218391,2015-08-05,2016-03-30
1325,5162,URBANDALE,19.9017456202,104938.42,40.9915703125,50322,Polk,12700.13,4.96098828125,6590.05,2.57423828125,2015-06-18,2016-03-31
1326,5163,MOUNT PLEASANT,22.0634376253,13223.53,48.7953136531,52641,Henry,1069.4,3.94612546125,817.44,3.01638376384,2015-06-22,2016-03-28
1327,5164,COUNCIL BLUFFS,19.6235213831,18481.53,117.716751592,51501,Pottawattamie,505.17,3.2176433121,980.45,6.2449044586,2015-06-22,2016-03-21
1328,5165,LAKE MILLS,16.10233857,49022.62,66.4263143631,50450,Winnebago,3411.42,4.6225203252,4105.89,5.56353658537,2015-07-01,2016-03-31
1329,5166,MARSHALLTOWN,20.8411481257,77544.57,54.5704222379,50158,Marshall,7218.58,5.07992962702,4651.91,3.27368754398,2015-07-28,2016-03-29
1330,5167,FORT DODGE,23.1189087648,24522.71,42.7224912892,50501,Webster,2759.5,4.8074912892,1201.56,2.09331010453,2015-07-14,2016-03-29
1332,5169,Des Moines,19.9691136844,19793.34,29.899305136,50313,Polk,2578.94,3.89567975831,1213.48,1.83305135952,2015-07-30,2016-03-31
1333,5170,STATE CENTER,18.1783763931,8508.26,90.5134042553,50247,Marshall,395.99,4.21265957447,554.46,5.8985106383,2015-09-22,2016-03-29
1335,5172,CEDAR RAPIDS,21.9815687632,122231.98,71.9011647059,52404,Linn,7362.33,4.33078235294,6230.42,3.66495294118,2015-08-05,2016-03-30
1336,5173,AUDUBON,14.0231860584,50407.74,79.2574528302,50025,Audubon,2848.06,4.47808176101,4413.34,6.93921383648,2015-08-31,2016-03-28
1337,5174,WATERLOO,20.5195361921,30265.13,52.7267073171,50701,Black Hawk,1536.28,2.67644599303,1639.22,2.85578397213,2015-08-20,2016-03-31
1339,5176,CEDAR RAPIDS,20.9355370171,50645.74,27.2288924731,52405,Linn,6250.7,3.36059139785,3330.99,1.79085483871,2015-08-18,2016-03-29
1340,5177,MINDEN,19.1393882603,8429.49,83.4602970297,51553,Pottawattamie,424.45,4.20247524752,526.39,5.21178217822,2015-09-28,2016-03-28
1342,5179,BAXTER,13.9889167975,11214.04,123.231208791,50028,Jasper,405.96,4.4610989011,895.75,9.84340659341,2015-09-15,2016-03-22
1343,5180,OELWEIN,15.4679380877,21359.51,68.4599679487,50662,Fayette,1273.39,4.08137820513,1765.58,5.65891025641,2015-09-09,2016-03-30
1344,5181,DENVER,19.265765129,9501.07,98.9694791667,50622,Bremer,401.33,4.18052083333,598.54,6.23479166667,2015-09-30,2016-03-30
1345,5182,COUNCIL BLUFFS,17.1220727432,25096.5,153.966257669,51501,Pottawattamie,690.15,4.23404907975,1536.95,9.42914110429,2015-09-15,2016-03-29
1346,5183,CASCADE,17.6286482335,8169.67,131.768870968,52033,Dubuque,246.56,3.97677419355,548.75,8.85080645161,2015-10-20,2016-03-22
1347,5185,CORALVILLE,17.7336132316,12463.7,95.1427480916,52241,Johnson,500.78,3.8227480916,768.45,5.86603053435,2015-10-14,2016-03-30
1348,5186,WEST UNION,19.8430500821,4323.4,74.5413793103,52175,Fayette,234.47,4.0425862069,254.63,4.39017241379,2015-12-02,2016-03-30
1349,5187,AMES,21.0473881737,39014.55,47.9883763838,50010,Story,3697.44,4.54789667897,2268.85,2.79071340713,2015-10-06,2016-03-22
1351,5189,WEST DES MOINES,20.1993320965,13794.18,179.145194805,50266,Polk,502.39,6.52454545455,712.5,9.25324675325,2015-10-19,2016-03-28
1352,5190,WALFORD,17.9701164021,8678.36,96.4262222222,52351,Linn,452.46,5.02733333333,540.75,6.00833333333,2015-10-21,2016-03-30
1356,5196,CORALVILLE,21.5054902575,8890.73,43.5820098039,52241,Johnson,965.88,4.73470588235,462.13,2.26534313725,2015-11-05,2016-03-31
1357,5198,DAVENPORT,23.3441389954,36276.74,60.7650586265,52803,Scott,2623.25,4.39405360134,1782.44,2.98566164154,2015-11-09,2016-03-28
1358,5199,OELWEIN,16.241764514,15195.32,104.077534247,50662,Fayette,621.02,4.25356164384,1245.0,8.52739726027,2015-11-18,2016-03-30
1360,5203,COON RAPIDS,17.5747832723,9959.7,85.1256410256,50058,Carroll,625.9,5.34957264957,730.47,6.24333333333,2015-12-03,2016-03-31
1361,5204,BURLINGTON,20.6651822086,10138.49,33.2409508197,52601,Des Moines,1125.0,3.68852459016,578.13,1.89550819672,2015-11-30,2016-03-28
1362,5205,GLIDDEN,17.7506984127,1656.03,36.8006666667,51443,Carroll,202.39,4.49755555556,111.49,2.47755555556,2015-12-03,2016-03-24
1363,5206,GRUNDY CENTER,13.9877894737,6905.69,72.6914736842,50638,Grundy,407.19,4.28621052632,607.55,6.39526315789,2015-12-14,2016-03-28
1364,5207,CEDAR RAPIDS,23.3550590083,30359.21,128.097932489,52404,Linn,1137.22,4.79839662447,1203.5,5.07805907173,2015-12-09,2016-03-30
1365,5212,MASON CITY,20.2315665977,5723.57,82.9502898551,50401,Cerro Gordo,317.79,4.60565217391,343.9,4.98405797101,2015-12-18,2016-03-31
1366,5213,MONTROSE,14.225429472,679.98,75.5533333333,52639,Lee,16.68,1.85333333333,53.03,5.89222222222,2015-12-26,2016-03-28
1367,5215,LE CLAIRE,22.4945185185,3169.5,70.4333333333,52753,Scott,268.71,5.97133333333,185.41,4.12022222222,2015-12-30,2016-03-31
1371,9013,Cumming,18.0115432099,30957.66,573.29,50061,Warren,244.18,4.52185185185,2313.75,42.8472222222,2015-02-05,2016-03-28
